line,loc,DTT,PH,EW
MG_737,HN,65,165.75,64.8
MG_737,JL,83,210,130.2
MG_737,LN,73,213.4,160
MG_738,BJ,63,225.6,126.67
MG_738,HeB,60,204.4,101
MG_738,HN,60,191,72.4
MG_738,JL,83,220.6,73
MG_738,LN,72,257.1,145
MG_739,BJ,60,235.75,190
MG_739,HeB,53,219,162.25
MG_739,HN,58,178.6,133.4
MG_739,JL,75,214.25,165.8
MG_739,LN,64,224,178
MG_74,BJ,66,225,100
MG_74,HeB,57,205,99.5
MG_74,HN,60,183.25,85.6
MG_74,JL,86,221.75,109.2
MG_74,LN,76,236.04,111
MG_740,BJ,62,149,40
MG_740,HeB,58,160,41
MG_740,HN,60,175.8,45
MG_740,JL,83,184.4,57
MG_740,LN,75,234.8,105
MG_741,BJ,63,217.6,76
MG_741,HeB,62,194.8,63.38
MG_741,HN,59,193.75,64.6
MG_741,JL,82,213.4,96.2
MG_741,LN,72,203.25,127.5
MG_742,BJ,57,201.25,107.5
MG_742,HeB,55,177,119.33
MG_742,HN,56,194,92.6
MG_742,JL,72,208,96.4
MG_742,LN,66,206.8,166
MG_743,BJ,62,244,68
MG_743,HeB,64,182,98.62
MG_743,HN,59,179.75,88.4
MG_743,JL,81,200,130.4
MG_743,LN,72,232.2,115
MG_744,BJ,69,205.5,67.5
MG_744,HeB,60,200,68.17
MG_744,HN,63,209.6,52.75
MG_744,JL,84,220.8,75.4
MG_744,LN,74,204.32,118.75
MG_745,BJ,71,196,NA
MG_745,HeB,62,197.5,86.33
MG_745,HN,63,180.2,54.6
MG_745,JL,89,202.2,112.5
MG_745,LN,79,200.2,NA
MG_746,BJ,69,219.8,63.33
MG_746,HeB,62,167,75.12
MG_746,HN,63,202,92
MG_746,JL,88,223.5,169.6
MG_746,LN,76,213.8,110
MG_747,BJ,65,246.8,80
MG_747,HeB,66,214,67.62
MG_747,HN,64,242.5,75.5
MG_747,JL,86,241.6,147.4
MG_747,LN,74,268.8,91.25
MG_748,BJ,68,223.25,70
MG_748,HeB,66,202.75,74.7
MG_748,HN,57,200.4,86.2
MG_748,JL,85,240,132.2
MG_748,LN,75,222.22,95
MG_749,BJ,63,216,56
MG_749,HeB,58,171.5,61.1
MG_749,HN,60,153,49.6
MG_749,JL,79,198,103
MG_749,LN,73,196.2,108
MG_75,BJ,62,207.25,108
MG_75,HeB,61,165,82.88
MG_75,HN,74,NA,NA
MG_75,JL,80,206.8,129
MG_75,LN,68,181.75,144
MG_750,BJ,63,208.4,126
MG_750,HeB,60,203.25,113.8
MG_750,HN,66,144.75,31.75
MG_750,JL,81,218,197.4
MG_750,LN,70,219.82,131
MG_751,BJ,66,238,92
MG_751,HeB,58,242.5,100.6
MG_751,HN,64,226.6,78.6
MG_751,JL,82,241.8,126
MG_751,LN,76,222.2,NA
MG_752,BJ,57,189,128
MG_752,HeB,55,176,108.25
MG_752,HN,59,154.25,85.8
MG_752,JL,78,188,144.4
MG_752,LN,71,189.5,123
MG_753,BJ,64,215.5,75
MG_753,HeB,61,195.25,106.1
MG_753,HN,60,164.6,67.6
MG_753,JL,80,211.5,111.8
MG_753,LN,74,213.8,120
MG_754,BJ,66,200.5,103.33
MG_754,HeB,58,174.75,94.1
MG_754,HN,63,162,58.2
MG_754,JL,83,189,133.6
MG_754,LN,72,200.2,170
MG_755,BJ,64,245.2,100
MG_755,HeB,58,239.2,111.9
MG_755,HN,59,212,69.6
MG_755,JL,81,253,91
MG_755,LN,71,241.94,100
MG_756,BJ,66,248.2,112.5
MG_756,HeB,57,209.6,151.5
MG_756,HN,68,148.67,NA
MG_756,JL,81,258.4,118.8
MG_756,LN,68,265.22,148
MG_757,BJ,67,226,93.33
MG_757,HeB,62,210,71
MG_757,HN,62,189,88
MG_757,JL,86,220.33,51.75
MG_757,LN,NA,NA,NA
MG_758,BJ,65,238.75,66
MG_758,HeB,58,232.2,112.5
MG_758,HN,64,201,59.8
MG_758,JL,85,235.75,76
MG_758,LN,73,210.8,109
MG_759,BJ,67,202.8,66
MG_759,HeB,60,189.2,81.38
MG_759,HN,58,182,57
MG_759,JL,83,206.2,77.4
MG_759,LN,71,204.25,91
MG_76,BJ,67,232,140
MG_76,HeB,60,171.6,142
MG_76,HN,63,185.4,91
MG_76,JL,86,210.75,132
MG_76,LN,75,217.5,146.25
MG_760,BJ,66,222.25,56
MG_760,HeB,58,205,83
MG_760,HN,60,182.2,70.6
MG_760,JL,85,226.4,87.6
MG_760,LN,73,211.25,170
MG_761,BJ,64,218.6,105
MG_761,HeB,56,200,79.5
MG_761,HN,59,203.2,62.6
MG_761,JL,82,218.4,128
MG_761,LN,74,218,96
MG_762,BJ,60,259.2,106
MG_762,HeB,56,227,108.5
MG_762,HN,60,231.8,92
MG_762,JL,84,254.4,160.2
MG_762,LN,73,224,121
MG_763,BJ,60,180.2,54
MG_763,HeB,57,162,68.7
MG_763,HN,64,165,71.4
MG_763,JL,75,182.4,59
MG_763,LN,70,155,74
MG_764,BJ,66,203.4,55
MG_764,HeB,57,176,62.75
MG_764,HN,58,158.75,68
MG_764,JL,82,209.8,111.8
MG_764,LN,75,189,110
MG_765,BJ,64,179.8,74
MG_765,HeB,56,138.75,84.1
MG_765,HN,58,155,63.5
MG_765,JL,77,177.5,48.2
MG_765,LN,71,178.62,133.75
MG_766,BJ,65,219,46.67
MG_766,HeB,54,193.25,54
MG_766,HN,60,168,48.4
MG_766,JL,79,240.75,50.6
MG_766,LN,73,219.4,105
MG_767,BJ,62,231.6,33.33
MG_767,HeB,57,245.6,78.17
MG_767,HN,60,208.7,67.2
MG_767,JL,83,208.4,52.2
MG_767,LN,74,211.5,90
MG_768,BJ,67,234,30
MG_768,HeB,63,203.6,NA
MG_768,HN,58,193.75,60.4
MG_768,JL,84,231.25,62.4
MG_768,LN,78,220.75,NA
MG_769,BJ,67,205.75,56.67
MG_769,HeB,58,173.4,103.12
MG_769,HN,64,162,90.8
MG_769,JL,86,192.75,70
MG_769,LN,75,189.5,107
MG_77,BJ,62,248.6,102
MG_77,HeB,64,218.4,110.25
MG_77,HN,62,207.25,104.5
MG_77,JL,80,237.8,159.2
MG_77,LN,71,235.2,129
MG_770,BJ,65,201.8,83.33
MG_770,HeB,58,189.8,115.9
MG_770,HN,66,175.5,81.6
MG_770,JL,82,218.6,143
MG_770,LN,72,198.2,160
MG_771,BJ,61,261.2,84
MG_771,HeB,56,200,93.2
MG_771,HN,55,223.2,72.4
MG_771,JL,75,254,86.4
MG_771,LN,72,265.75,113
MG_772,BJ,64,253,102.5
MG_772,HeB,56,219.75,84.3
MG_772,HN,57,213,52
MG_772,JL,81,246,81.6
MG_772,LN,73,250.2,128.75
MG_773,BJ,62,235,104
MG_773,HeB,60,184.6,80.1
MG_773,HN,69,141.4,43.8
MG_773,JL,81,195.75,124.6
MG_773,LN,70,228,135
MG_774,BJ,62,227,53.33
MG_774,HeB,57,213,121
MG_774,HN,62,198,95.8
MG_774,JL,80,212,83.6
MG_774,LN,72,221.4,116.67
MG_775,BJ,57,195.6,53.33
MG_775,HeB,56,159.4,51.83
MG_775,HN,60,168,66.6
MG_775,JL,77,186.8,44
MG_775,LN,65,173.6,96
MG_776,BJ,63,199,30
MG_776,HeB,58,188,109
MG_776,HN,58,184.4,58.4
MG_776,JL,82,204.8,24
MG_776,LN,74,214.2,65
MG_777,BJ,65,214,63.33
MG_777,HeB,56,205.2,97.83
MG_777,HN,59,185.2,48
MG_777,JL,81,203,91
MG_777,LN,72,195,118
MG_778,BJ,59,272.5,100
MG_778,HeB,62,217.6,94.5
MG_778,HN,59,225.4,100.4
MG_778,JL,81,260.2,117.5
MG_778,LN,71,253.4,110
MG_779,BJ,56,240.75,80
MG_779,HeB,53,222.25,75.12
MG_779,HN,59,215.2,73.6
MG_779,JL,75,249.6,77
MG_779,LN,67,241.6,123
MG_780,BJ,63,232.5,98
MG_780,HeB,58,198.6,109.1
MG_780,HN,56,207.6,100.8
MG_780,JL,82,240,120.6
MG_780,LN,69,227.5,122.5
MG_781,BJ,68,278.75,110
MG_781,HeB,64,231.4,90.7
MG_781,HN,67,193.5,34
MG_781,JL,88,304.2,70.8
MG_781,LN,79,260,111.67
MG_782,BJ,72,233.6,46.67
MG_782,HeB,64,239.4,91.9
MG_782,HN,65,212.8,59.2
MG_782,JL,92,207.75,42.4
MG_782,LN,80,222.22,104
MG_783,BJ,67,235,NA
MG_783,HeB,62,200.6,NA
MG_783,HN,64,184.4,25.33
MG_783,JL,85,214.25,217
MG_783,LN,75,202.84,60
MG_784,BJ,64,229.75,90
MG_784,HeB,53,216,189
MG_784,HN,55,234.25,161.2
MG_784,JL,80,245.25,249.5
MG_784,LN,71,229,144
MG_785,BJ,65,202.2,90
MG_785,HeB,59,199.4,81.7
MG_785,HN,57,189.6,72.2
MG_785,JL,82,248.4,109.8
MG_785,LN,71,212.25,126.25
MG_786,BJ,59,257,70
MG_786,HeB,58,254.2,67.62
MG_786,HN,59,228.8,98.4
MG_786,JL,76,247.8,80.8
MG_786,LN,66,264.4,144
MG_787,BJ,59,221.8,12.5
MG_787,HeB,60,204.4,134
MG_787,HN,63,195.5,37.33
MG_787,JL,83,199.6,106.6
MG_787,LN,71,228.25,132.5
MG_788,BJ,67,218.2,87.5
MG_788,HeB,64,178.4,88.25
MG_788,HN,63,185.5,72
MG_788,JL,85,218.25,155
MG_788,LN,71,210.62,100
MG_789,BJ,68,234.8,87.5
MG_789,HeB,58,220.4,107.83
MG_789,HN,68,222.8,NA
MG_789,JL,82,229.4,83.8
MG_789,LN,77,213.58,132.5
MG_79,BJ,63,245.6,92
MG_79,HeB,61,203,71.1
MG_79,HN,56,207.6,75.4
MG_79,JL,79,240,86.2
MG_79,LN,70,239.2,131
MG_790,BJ,63,233.6,102
MG_790,HeB,56,214,110.7
MG_790,HN,60,198.75,100
MG_790,JL,80,230,111.4
MG_790,LN,73,239.4,122
MG_791,BJ,70,218.4,62.5
MG_791,HeB,60,213.8,82.5
MG_791,HN,63,170.25,66.8
MG_791,JL,90,225,69.6
MG_791,LN,78,215.35,NA
MG_792,BJ,66,217.25,72
MG_792,HeB,63,200,71.6
MG_792,HN,64,180.4,65.4
MG_792,JL,84,232.5,62
MG_792,LN,75,203.6,91
MG_793,BJ,67,227.4,123.33
MG_793,HeB,62,211.6,103.4
MG_793,HN,63,212.4,99.8
MG_793,JL,87,245.4,138
MG_793,LN,72,237.6,142
MG_794,BJ,65,207.5,72
MG_794,HeB,57,187.2,99.7
MG_794,HN,59,177,76.6
MG_794,JL,87,211.2,77.2
MG_794,LN,74,199.2,118.33
MG_795,BJ,55,239.5,132
MG_795,HeB,52,226.4,114.88
MG_795,HN,56,177.4,80.6
MG_795,JL,73,226,129.2
MG_795,LN,67,239.4,171
MG_796,BJ,67,253.75,72.5
MG_796,HeB,58,217.5,109.6
MG_796,HN,63,224.75,97.4
MG_796,JL,84,249.8,54.2
MG_796,LN,75,265.6,134
MG_797,BJ,68,201,40
MG_797,HeB,61,197.6,66.38
MG_797,HN,59,216.75,47.4
MG_797,JL,84,210,88.2
MG_797,LN,76,230,72.5
MG_798,BJ,66,219.25,NA
MG_798,HeB,58,224.2,68.5
MG_798,HN,57,190.5,34.5
MG_798,JL,81,234.2,59.2
MG_798,LN,72,246,125
MG_799,BJ,59,214,72.5
MG_799,HeB,54,206.4,88.88
MG_799,HN,59,188.6,65
MG_799,JL,77,252.8,46.2
MG_799,LN,72,218.26,102
MG_80,BJ,61,209.75,94
MG_80,HeB,53,167.5,61.38
MG_80,HN,57,177.6,63.2
MG_80,JL,80,200.2,36.2
MG_80,LN,67,212.8,123
MG_800,BJ,63,222.25,100
MG_800,HeB,64,202,85.38
MG_800,HN,60,199,83.6
MG_800,JL,83,202.6,106.8
MG_800,LN,72,226.75,196
MG_801,BJ,68,229.4,NA
MG_801,HeB,58,201.4,103.3
MG_801,HN,59,190.5,85.2
MG_801,JL,84,223.25,94.2
MG_801,LN,76,224.6,131
MG_802,BJ,67,199.5,50
MG_802,HeB,58,178,59.25
MG_802,HN,62,180.6,81
MG_802,JL,82,224,78.8
MG_802,LN,73,200.2,115
MG_803,BJ,68,257.25,80
MG_803,HeB,62,232.8,99.8
MG_803,HN,65,238.75,93
MG_803,JL,85,256,130.8
MG_803,LN,76,260.6,142.5
MG_804,BJ,63,241,106.67
MG_804,HeB,56,200.6,89.2
MG_804,HN,57,221.5,84.2
MG_804,JL,85,249.2,91
MG_804,LN,76,240.2,110
MG_805,BJ,69,280.4,30
MG_805,HeB,63,276,93.6
MG_805,HN,65,277.4,76.6
MG_805,JL,85,306,152.6
MG_805,LN,78,307.25,86.67
MG_806,BJ,68,185.5,110
MG_806,HeB,60,168.8,100.8
MG_806,HN,59,151.75,87.4
MG_806,JL,85,186.4,119.2
MG_806,LN,76,184,115
MG_807,BJ,64,252.6,50
MG_807,HeB,57,223,72
MG_807,HN,62,212.25,25.6
MG_807,JL,81,244.8,87
MG_807,LN,70,239.2,102.5
MG_808,BJ,63,230.2,74
MG_808,HeB,55,185.6,112.2
MG_808,HN,57,196.2,85.4
MG_808,JL,79,225.6,140.4
MG_808,LN,69,223.8,112
MG_809,BJ,65,248.6,60
MG_809,HeB,62,230,98.12
MG_809,HN,56,205,73
MG_809,JL,85,280.8,147.4
MG_809,LN,76,269.75,111
MG_81,BJ,64,228.25,72.5
MG_81,HeB,66,199.2,64
MG_81,HN,63,191,51.2
MG_81,JL,81,220.75,69.4
MG_81,LN,70,223.98,73.75
MG_810,BJ,60,235.25,110
MG_810,HeB,55,206.6,121.67
MG_810,HN,59,192.4,73.4
MG_810,JL,75,241.25,94.4
MG_810,LN,66,227.2,125
MG_811,BJ,68,231.75,33.33
MG_811,HeB,58,245,103
MG_811,HN,63,222.4,77.8
MG_811,JL,83,282.4,152.6
MG_811,LN,75,261,146.67
MG_812,BJ,62,233.2,87.5
MG_812,HeB,58,222.5,79.25
MG_812,HN,60,201.8,71
MG_812,JL,83,241.4,127.6
MG_812,LN,71,240.8,127
MG_813,BJ,64,214.2,86
MG_813,HeB,56,174.6,66.9
MG_813,HN,58,182,56.4
MG_813,JL,83,240,142
MG_813,LN,70,217.4,84
MG_814,BJ,63,238.2,60
MG_814,HeB,55,222,73.5
MG_814,HN,59,224.5,115
MG_814,JL,79,271.25,125.4
MG_814,LN,70,249.34,133.75
MG_815,BJ,68,181,106.67
MG_815,HeB,61,201.25,82.7
MG_815,HN,64,188,63.67
MG_815,JL,87,239.25,121.8
MG_815,LN,73,211.9,94
MG_816,BJ,63,221.25,100
MG_816,HeB,55,214.75,84.4
MG_816,HN,59,218.5,69.8
MG_816,JL,80,258.8,95.2
MG_816,LN,68,258.5,91.25
MG_817,BJ,57,185,72
MG_817,HeB,54,179,75.5
MG_817,HN,58,174.75,54.6
MG_817,JL,75,216,92.8
MG_817,LN,66,195,69
MG_818,BJ,66,207.2,46
MG_818,HeB,62,192.6,81.83
MG_818,HN,59,185,73.4
MG_818,JL,86,214.4,111.8
MG_818,LN,77,209.4,98.33
MG_819,BJ,67,208,NA
MG_819,HeB,55,176.6,87.12
MG_819,HN,56,185.25,64.6
MG_819,JL,85,211.25,64.8
MG_819,LN,72,214,103.75
MG_82,BJ,60,170,NA
MG_82,HeB,56,127.25,NA
MG_82,HN,56,143.5,41.4
MG_82,JL,79,168.25,49.8
MG_82,LN,70,185.12,109
MG_820,BJ,71,203.4,24
MG_820,HeB,63,205.6,86.4
MG_820,HN,66,179.5,34
MG_820,JL,87,220.4,65.6
MG_820,LN,78,217.25,96.67
MG_821,BJ,70,148.25,28
MG_821,HeB,68,135.75,23.3
MG_821,HN,70,109.75,12.2
MG_821,JL,87,154,61.6
MG_821,LN,76,154.66,75
MG_822,BJ,65,215.2,52
MG_822,HeB,55,221,97.88
MG_822,HN,56,203.3,72.8
MG_822,JL,75,242.5,184
MG_822,LN,67,229.43,106
MG_823,BJ,65,174,46
MG_823,HeB,62,162.6,46.83
MG_823,HN,63,170.75,44.6
MG_823,JL,81,178.4,64.8
MG_823,LN,74,178.6,71.25
MG_824,BJ,63,254.2,32.5
MG_824,HeB,56,235,48.5
MG_824,HN,64,232.8,26.8
MG_824,JL,75,259.25,54.6
MG_824,LN,68,256.84,98.75
MG_825,BJ,68,219,NA
MG_825,HeB,62,195.6,46
MG_825,HN,65,181.5,43.8
MG_825,JL,76,235,50.75
MG_825,LN,77,215.8,80
MG_826,BJ,68,207.6,50
MG_826,HeB,62,208.25,104.3
MG_826,HN,65,182.7,57
MG_826,JL,86,204.4,136.6
MG_826,LN,76,224.82,133
MG_827,BJ,66,220.8,90
MG_827,HeB,61,200,117.38
MG_827,HN,58,199.5,110.4
MG_827,JL,85,237,105.75
MG_827,LN,73,240.8,115
MG_828,BJ,64,175.75,25
MG_828,HeB,57,167.4,NA
MG_828,HN,60,170.5,39
MG_828,JL,82,175,66.4
MG_828,LN,71,169.5,115
MG_829,BJ,65,245.25,45
MG_829,HeB,62,194,57.25
MG_829,HN,58,197.5,44.5
MG_829,JL,86,216.5,36.2
MG_829,LN,74,228.33,NA
MG_83,BJ,62,210.8,48
MG_83,HeB,55,197.8,76.2
MG_83,HN,58,206.6,69.6
MG_83,JL,74,231.5,156.6
MG_83,LN,69,216,70
MG_830,BJ,65,235.5,84
MG_830,HeB,64,206.4,94.8
MG_830,HN,65,177,82.2
MG_830,JL,81,219.6,103.8
MG_830,LN,75,200,121
MG_831,BJ,68,230,NA
MG_831,HeB,62,191.75,NA
MG_831,HN,67,191.8,30.2
MG_831,JL,87,222,8.33
MG_831,LN,77,222.4,NA
MG_832,BJ,70,224.6,90
MG_832,HeB,64,212.25,75.5
MG_832,HN,68,192.6,57.33
MG_832,JL,90,215.4,76.8
MG_832,LN,78,229.5,102.5
MG_833,BJ,66,215.5,82
MG_833,HeB,56,218.2,88.75
MG_833,HN,56,213.8,96.4
MG_833,JL,75,230.5,99.2
MG_833,LN,70,235.25,125
MG_834,BJ,68,242.2,115
MG_834,HeB,64,223.25,124.88
MG_834,HN,68,207,67.25
MG_834,JL,89,237,91.4
MG_834,LN,78,247.55,90
MG_835,BJ,65,230.2,76
MG_835,HeB,60,210.6,67.6
MG_835,HN,66,171.75,28.6
MG_835,JL,85,231.6,71.75
MG_835,LN,65,236.8,99
MG_836,BJ,57,199.6,100
MG_836,HeB,54,174.4,81.3
MG_836,HN,60,183,64.2
MG_836,JL,76,230.5,93.6
MG_836,LN,73,206.75,124
MG_837,BJ,65,222,52
MG_837,HeB,58,184.2,73.25
MG_837,HN,57,176.5,48.2
MG_837,JL,77,206.6,76.4
MG_837,LN,73,200.4,83
MG_838,BJ,55,202.5,66
MG_838,HeB,52,190.2,102.88
MG_838,HN,53,185,71
MG_838,JL,71,207.2,116.8
MG_838,LN,66,212,119
MG_839,BJ,56,219.2,76
MG_839,HeB,56,218,70.7
MG_839,HN,58,207.75,80.2
MG_839,JL,75,233.8,93.2
MG_839,LN,70,230.38,115
MG_84,BJ,64,207.75,40
MG_84,HeB,57,178,44.5
MG_84,HN,56,174,52.4
MG_84,JL,84,194.8,48.2
MG_84,LN,71,199.25,85
MG_840,BJ,58,247,78
MG_840,HeB,60,242.4,100.33
MG_840,HN,57,200.2,75
MG_840,JL,78,237.5,106
MG_840,LN,69,252.8,185
MG_841,BJ,64,216.75,83.33
MG_841,HeB,57,188.4,65.83
MG_841,HN,58,204,65.8
MG_841,JL,82,192,72.4
MG_841,LN,72,202.6,78.75
MG_842,BJ,62,256,50
MG_842,HeB,62,202.5,72.75
MG_842,HN,58,226.2,56.6
MG_842,JL,86,246,101.6
MG_842,LN,70,247.8,97.5
MG_843,BJ,62,248.4,NA
MG_843,HeB,56,228.5,NA
MG_843,HN,53,217,19.8
MG_843,JL,76,251,65.8
MG_843,LN,70,260.25,NA
MG_844,BJ,61,234.8,80
MG_844,HeB,63,201.4,54.5
MG_844,HN,53,182.6,49.8
MG_844,JL,81,238.6,102.8
MG_844,LN,72,248.25,86.25
MG_845,BJ,63,229.8,90
MG_845,HeB,53,210,97.67
MG_845,HN,57,200.8,87.4
MG_845,JL,76,220,72
MG_845,LN,68,212.75,47.5
MG_846,BJ,56,199.6,80
MG_846,HeB,56,193,93.4
MG_846,HN,59,194.75,94.8
MG_846,JL,75,219.75,91.6
MG_846,LN,68,238.4,107
MG_847,BJ,63,226.75,33.33
MG_847,HeB,58,196.75,73.25
MG_847,HN,58,193.4,47.8
MG_847,JL,77,237,80.6
MG_847,LN,73,204.25,96.67
MG_848,BJ,65,253.4,67.5
MG_848,HeB,61,230,59.5
MG_848,HN,63,206.75,28.8
MG_848,JL,78,229.2,97
MG_848,LN,76,224.4,85
MG_849,BJ,63,252,48
MG_849,HeB,62,227.2,77.67
MG_849,HN,69,219,32.2
MG_849,JL,83,256,118.8
MG_849,LN,73,254.5,91
MG_85,BJ,65,240.2,130
MG_85,HeB,58,221.4,121.25
MG_85,HN,59,206.75,123.4
MG_85,JL,84,210.25,181.6
MG_85,LN,76,232.86,165
MG_850,BJ,63,191.4,40
MG_850,HeB,56,165.4,67.25
MG_850,HN,61,169.25,43.2
MG_850,JL,83,166,94.8
MG_850,LN,70,179.94,91
MG_851,BJ,67,195.4,62.5
MG_851,HeB,61,191.25,95.2
MG_851,HN,64,199.8,74.2
MG_851,JL,83,210,74.8
MG_851,LN,73,187.85,120
MG_852,BJ,58,268.8,130
MG_852,HeB,56,255.4,129.1
MG_852,HN,58,242.5,122.4
MG_852,JL,75,280.2,89.8
MG_852,LN,70,269.62,154
MG_853,BJ,65,224.5,143.33
MG_853,HeB,57,201.25,130.38
MG_853,HN,58,189.5,115.2
MG_853,JL,81,223.4,103.4
MG_853,LN,77,211.5,165
MG_854,BJ,68,226.4,30
MG_854,HeB,61,212.25,92.83
MG_854,HN,59,196,88.6
MG_854,JL,88,225.8,94.2
MG_854,LN,79,209.6,53.33
MG_855,BJ,66,213.8,116.67
MG_855,HeB,NA,NA,68.5
MG_855,HN,61,166.4,75
MG_855,JL,85,207,134.6
MG_855,LN,74,189.25,137
MG_856,BJ,58,259.4,46
MG_856,HeB,56,234.8,93.5
MG_856,HN,61,181.75,48
MG_856,JL,75,250,120
MG_856,LN,70,263.64,120
MG_857,BJ,68,231.4,56.67
MG_857,HeB,63,227.5,71.9
MG_857,HN,71,155.75,37.67
MG_857,JL,87,247.5,83.4
MG_857,LN,79,244,109
MG_858,BJ,70,180.5,67.5
MG_858,HeB,64,232.75,114.6
MG_858,HN,65,216.75,66.2
MG_858,JL,87,233.4,42.8
MG_858,LN,76,242.25,101
MG_859,BJ,64,212.8,74
MG_859,HeB,56,178.6,59.5
MG_859,HN,57,196.4,75.6
MG_859,JL,78,189.6,104
MG_859,LN,71,193.2,57
MG_86,BJ,62,245,100
MG_86,HeB,56,197,128.5
MG_86,HN,56,177,98.4
MG_86,JL,77,238,115
MG_86,LN,71,226.75,164
MG_860,BJ,58,212,107.5
MG_860,HeB,57,197.6,105.6
MG_860,HN,59,188.6,67.2
MG_860,JL,75,216.4,84.4
MG_860,LN,70,219,86
MG_861,BJ,67,215.2,92
MG_861,HeB,70,201.6,105
MG_861,HN,59,193,69.8
MG_861,JL,86,239.2,71.2
MG_861,LN,74,226.7,100
MG_862,BJ,65,238.4,70
MG_862,HeB,58,210.8,78.5
MG_862,HN,55,192.2,86.2
MG_862,JL,76,245.25,156
MG_862,LN,72,232.6,146.25
MG_863,BJ,58,201.5,114
MG_863,HeB,58,181.5,87.6
MG_863,HN,59,182.3,60.2
MG_863,JL,74,197.6,54.8
MG_863,LN,65,210.2,103.75
MG_864,BJ,63,241.75,130
MG_864,HeB,62,211,104.88
MG_864,HN,64,212.5,73.2
MG_864,JL,75,202.8,103
MG_864,LN,70,244.1,153.33
MG_865,BJ,66,237.75,30
MG_865,HeB,62,235,95
MG_865,HN,61,233.8,84.6
MG_865,JL,85,228.8,90.2
MG_865,LN,76,236.8,86.67
MG_866,BJ,71,222.75,NA
MG_866,HeB,64,212.5,86
MG_866,HN,66,235.6,54.4
MG_866,JL,88,257.4,81.6
MG_866,LN,71,251.5,82.5
MG_867,BJ,67,236.25,136.67
MG_867,HeB,74,200.5,47.5
MG_867,HN,63,239,146.8
MG_867,JL,84,263.8,63.6
MG_867,LN,75,286,NA
MG_868,BJ,62,213.6,76.67
MG_868,HeB,55,208.4,124.6
MG_868,HN,61,192.4,70.2
MG_868,JL,81,229.75,165.2
MG_868,LN,72,235.8,150
MG_869,BJ,60,252,86
MG_869,HeB,56,217.4,69.52
MG_869,HN,58,203.25,74.2
MG_869,JL,77,243,80.2
MG_869,LN,68,236.05,83
MG_87,BJ,58,202.25,112.5
MG_87,HeB,51,180,90.9
MG_87,HN,53,165.4,79.6
MG_87,JL,71,184.8,92.4
MG_87,LN,66,205.32,119
MG_870,BJ,66,230,NA
MG_870,HeB,70,218.5,NA
MG_870,HN,64,214.8,84
MG_870,JL,85,239.5,66
MG_870,LN,74,270.5,NA
MG_871,BJ,64,233.2,92
MG_871,HeB,56,208.2,105.6
MG_871,HN,59,202.25,110
MG_871,JL,81,227.4,94.4
MG_871,LN,72,227.6,164
MG_872,BJ,63,216.5,106.67
MG_872,HeB,58,218,107.38
MG_872,HN,58,185.6,100
MG_872,JL,81,214.8,136.6
MG_872,LN,70,230.5,150
MG_873,BJ,69,214.8,NA
MG_873,HeB,58,203.75,80.88
MG_873,HN,58,193.25,68.6
MG_873,JL,77,201.75,127.4
MG_873,LN,71,227.4,NA
MG_874,BJ,67,229.25,60
MG_874,HeB,58,240.4,75.5
MG_874,HN,61,224.2,79
MG_874,JL,81,245.4,33.2
MG_874,LN,73,258.2,106
MG_875,BJ,69,214.4,67.5
MG_875,HeB,NA,NA,NA
MG_875,HN,64,214,63.2
MG_875,JL,NA,NA,97
MG_875,LN,78,233.2,105
MG_876,BJ,68,265.75,98
MG_876,HeB,58,235,112.3
MG_876,HN,59,194.75,90
MG_876,JL,83,250,109.8
MG_876,LN,75,232.18,115
MG_877,BJ,63,239,70
MG_877,HeB,55,208,98.5
MG_877,HN,58,200.2,66.8
MG_877,JL,81,238.6,86.4
MG_877,LN,71,224.64,118
MG_878,BJ,63,233.75,107.5
MG_878,HeB,56,219.75,86.38
MG_878,HN,58,207,63.6
MG_878,JL,79,229.75,91
MG_878,LN,70,219.2,113
MG_879,BJ,68,287.2,22
MG_879,HeB,62,246.25,60
MG_879,HN,61,229,62.6
MG_879,JL,87,282.6,40.4
MG_879,LN,75,279,101.25
MG_88,BJ,57,209.6,72
MG_88,HeB,53,175.2,72.75
MG_88,HN,52,160.4,60.2
MG_88,JL,74,191.6,100
MG_88,LN,68,209.8,100
MG_880,BJ,66,212,62
MG_880,HeB,59,195,125
MG_880,HN,58,179.6,96.2
MG_880,JL,82,187.4,121.6
MG_880,LN,73,197,168
MG_881,BJ,66,218,60
MG_881,HeB,62,209,94.67
MG_881,HN,65,175,53.4
MG_881,JL,83,218.75,75.6
MG_881,LN,73,218.2,111
MG_882,BJ,65,248,107.5
MG_882,HeB,58,233,94.6
MG_882,HN,58,220.5,68.4
MG_882,JL,83,270.8,116.4
MG_882,LN,74,245.2,146
MG_883,BJ,69,191.25,14
MG_883,HeB,60,188,78.5
MG_883,HN,65,180,NA
MG_883,JL,85,217,71.8
MG_883,LN,77,204.2,107.5
MG_884,BJ,59,215.75,47.5
MG_884,HeB,55,202.5,66.9
MG_884,HN,55,187.8,39.2
MG_884,JL,73,235.4,128.6
MG_884,LN,70,215.4,101.25
MG_885,BJ,69,242.75,26.67
MG_885,HeB,61,213.5,91.5
MG_885,HN,64,231.6,57.2
MG_885,JL,91,250,56.6
MG_885,LN,78,241.6,88.75
MG_886,BJ,64,256,123.33
MG_886,HeB,61,224.75,125
MG_886,HN,58,207.2,97.8
